session,env,asset,arm,joint,n_samples,zerolag_mae_deg,zerolag_rms_deg,zerolag_p95_deg,zerolag_max_deg,lag_k_ms,lag_xcorr_r,lag_censored,lagcomp_mae_deg,lagcomp_rms_deg,lagcomp_p95_deg,lagcomp_max_deg,steady_n_samples,steady_mae_deg,steady_rms_deg,steady_p95_deg,steady_max_deg,steady_bias_deg
episode_0002,sim,superseded,right,shoulder_roll,4862,4.3223630955836585,6.226414762458691,12.5591981513557,41.61792817528321,300.0,0.9862,False,2.1198595061351226,3.215562206603287,6.79241652133396,27.45253894263922,477,0.4764895639080408,0.8324194758656592,0.745462057293623,4.462775597864059,-0.20930835551945934
episode_0002,sim,superseded,right,shoulder_yaw,4862,4.692856375524059,7.837040612322397,14.716736013032305,51.926619506025894,366.7,0.9767,False,2.975264810548669,5.408160162344686,8.162303016035047,45.22547903950019,692,0.5987272390757357,0.8773603827199434,2.4967306809899013,3.4384438950157055,0.5043288626009133
episode_0002,sim,superseded,right,elbow,4862,5.445832673690666,8.191239978089868,16.869082662271268,46.14601051224746,333.3,0.9909,False,3.3259355911032573,4.568034344862605,8.394141458867093,32.05333107583727,288,2.512262806445597,2.83655466676342,3.9807054524125904,4.1137460623424715,2.4753897510944687
episode_0002,sim,superseded,right,wrist_roll,4862,5.681220526605038,8.691878829808871,19.403276618618698,48.21970836119928,300.0,0.9939,False,2.5772306601760895,3.853671232498905,8.666633010564864,20.201432124541817,354,1.1632134682462065,1.2019812442623452,1.58398260273298,1.7718872456711967,-1.1632134682462065
episode_0003,sim,superseded,left,shoulder_pitch,54,1.1002185681117622,1.1751475097076605,1.771938025126725,1.824704293601723,266.7,0.9693,False,1.2775037413104535,1.2892663289094464,1.444177407030331,1.4683247896319784,9,,,,,
episode_0003,sim,superseded,left,shoulder_roll,54,1.4802247412322913,2.454509991941074,5.573899433769241,5.995134027146529,266.7,0.9867,False,0.16696790679778645,0.2454271820657649,0.5452728043408388,0.6570090168952545,8,,,,,
episode_0003,sim,superseded,left,shoulder_yaw,54,2.053863214957575,2.9771125630642854,5.429375798954421,5.5297720016668155,800.0,0.7987,True,0.3666577369210632,0.49279477408864264,0.8649000629119574,0.8765019422071102,16,0.2056779671494197,0.20902073779081526,0.2642940048019481,0.27433176588055663,-0.2056779671494197
episode_0003,sim,superseded,left,elbow,54,2.3681525598069384,2.3843978399643797,2.77694781179553,2.82912862131813,233.3,0.9764,False,2.194086233387021,2.20293243189505,2.434189064206532,2.5049678433093234,6,,,,,
episode_0003,sim,superseded,left,wrist_roll,54,3.406111808418363,5.932589888257368,15.319899497658,16.56444138274231,800.0,0.7864,True,0.7547571403087545,1.1724496701351912,2.341528408235002,4.47222664027899,14,0.8273334250336128,0.8283202974051922,0.8860330504459177,0.8879771842979522,0.8273334250336128
episode_0003,sim,superseded,right,shoulder_pitch,54,2.2026646030500436,2.255061362800971,2.6111264126987987,2.658710694556188,466.7,0.9782,False,2.584920077616875,2.5883603056244344,2.8096354454494663,2.8704193135612392,22,2.339083281229201,2.339532174544056,2.4044751502022246,2.422043248713198,2.339083281229201
episode_0003,sim,superseded,right,shoulder_roll,54,0.39698081411502945,0.49562769198552986,0.9804199387382216,1.20910201200439,100.0,0.9435,False,0.30211572790905344,0.3514720248863772,0.5462125724700382,0.5704041023931836,25,0.26862520164691017,0.3260903560293361,0.5177509375651177,0.5291480522590142,-0.23147721174546135
episode_0003,sim,superseded,right,shoulder_yaw,54,2.2455878551244632,2.55601485390609,4.368307107164049,4.600573664968046,633.3,0.9898,False,1.3559886043190232,1.3580176738683045,1.486014530259576,1.5939995349464624,30,1.2623434935658082,1.3209985049302309,2.0869691140889812,2.20832195349211,1.2623434935658082
episode_0003,sim,superseded,right,elbow,54,1.7211425592447294,1.859630032434756,2.4915572462689277,2.5657754267672805,566.7,0.966,False,1.8817631325534134,1.8909111960871658,2.179432489674666,2.3344959274698223,21,2.2525071237596186,2.2537769413156896,2.329809889289293,2.333168044168394,2.2525071237596186
episode_0003,sim,superseded,right,wrist_roll,54,1.324398442547134,1.955536435902323,4.8645634881512265,6.369957423194871,366.7,0.9501,False,1.1637278723160642,1.2427331204129726,2.216910588063619,2.354634414886368,7,,,,,
episode_0004,sim,superseded,left,shoulder_pitch,278,6.066278931061981,6.648133256988039,11.282760318823115,13.910523806782653,200.0,0.9896,False,5.043567753187532,5.677413123992251,10.423730011879448,14.237583419117751,0,,,,,
episode_0004,sim,superseded,left,shoulder_roll,278,3.9061432046432576,5.132671654596463,9.72702089110346,16.677037639007317,266.7,0.995,False,1.1849787835842673,1.476728683538146,2.8450182803891177,4.259692212763973,0,,,,,
episode_0004,sim,superseded,left,shoulder_yaw,278,3.48290831661525,4.917417374889486,11.116426531057659,14.92671328550551,333.3,0.9886,False,1.7177236345257232,2.1271842090897377,4.083953837075586,6.77117752117438,0,,,,,
episode_0004,sim,superseded,left,elbow,278,4.498995761021499,6.408593808287325,14.070054082124845,23.198054939944114,333.3,0.9959,False,3.307853211158145,3.5865019658872184,5.460312744962755,9.280005152158942,0,,,,,
episode_0004,sim,superseded,left,wrist_roll,278,7.185267672626714,10.660634462593631,26.707554754946557,37.884729823082495,300.0,0.9951,False,2.175307052934253,2.9536443284121483,6.351928508373292,12.695566268263267,3,,,,,
episode_0004,sim,superseded,right,shoulder_pitch,278,2.2982827965571437,2.4093390139912785,3.3628317715153044,3.9360514253194836,200.0,0.9847,False,2.06472723575504,2.163227284072483,2.882723175260776,3.9537997973503423,57,2.0284928510239353,2.0301441167972265,2.1627267728320985,2.275954204662373,2.0284928510239353
episode_0004,sim,superseded,right,shoulder_roll,278,0.9725269015911399,1.474469626776676,3.820819751638639,4.989637129193685,266.7,0.9388,False,0.7163217126216178,0.8612297419504914,1.6851448592012699,2.406747046335486,101,0.6225238303379222,0.7017835208561208,1.0481690732782738,1.1143310644428013,-0.61975499989991
episode_0004,sim,superseded,right,shoulder_yaw,278,1.2048808753689253,1.6213811129843645,3.9099907713336295,5.264330450331624,266.7,0.9637,False,0.9565319018151298,1.0575321384769096,1.8924536811410735,2.858746936136761,99,0.8415024114261774,0.8527128797077741,1.0132114731647675,1.0298592573938379,0.8415024114261774
episode_0004,sim,superseded,right,elbow,278,1.4566365072305096,1.6805266998609052,2.722849758543551,5.8105190199928725,333.3,0.9867,False,1.4106865231449388,1.5041249514673152,2.011938855723232,3.363370676605067,32,1.7523166295308523,1.7570044258100974,1.906988602738716,1.9283215673162424,1.7523166295308523
episode_0004,sim,superseded,right,wrist_roll,278,1.936458135621557,2.0750093587745355,3.2001246597234574,4.774393406212571,166.7,0.9686,False,1.7305229456493845,1.8129360992506645,2.446355750641646,3.3676586805212843,89,1.952611406479185,1.9593839187682225,2.1186209587084237,2.128445975777078,-1.952611406479185
episode_0005,sim,superseded,left,shoulder_pitch,41,2.1671216533660145,2.3254968432002157,3.471660279549649,3.552895694157165,366.7,0.8559,True,2.1895818899813113,2.238992879916975,2.926029472880075,3.00690646659784,0,,,,,
episode_0005,sim,superseded,left,shoulder_roll,41,0.7947538851277292,0.8324368009510922,1.0917271651978595,1.460197413174967,166.7,0.9192,False,0.5058199034768247,0.6401714702962847,1.1921654796324743,1.25779277873389,0,,,,,
episode_0005,sim,superseded,left,shoulder_yaw,41,1.6375734007948657,1.8622755266076698,2.837042882670234,2.8592957918210846,0.0,0.9667,False,1.6375734007948657,1.8622755266076698,2.837042882670234,2.8592957918210846,0,,,,,
episode_0005,sim,superseded,left,elbow,41,2.9294283062448168,3.0791594359387817,4.638136830596952,4.709232118184314,233.3,0.961,False,3.0586338242468907,3.0731993005519715,3.5349779866976405,3.7152284760494254,0,,,,,
episode_0005,sim,superseded,left,wrist_roll,41,1.5122363628234947,1.7013123110930015,2.5308680944610913,2.9570605153538736,200.0,0.9702,False,0.4626994729636503,0.5600970378342836,0.9884820004582711,1.0889049041679897,0,,,,,
episode_0005,sim,superseded,right,shoulder_pitch,41,3.3557001891527856,3.364204621022218,3.7421316800515534,3.7623673239985003,300.0,0.9815,False,3.405069012488217,3.405378466581154,3.4548224970772736,3.500074123068801,26,3.442340278130186,3.4520604669496784,3.7526202547568053,3.7623673239985003,3.442340278130186
episode_0005,sim,superseded,right,shoulder_roll,41,0.6583306063707041,0.7229317787613342,1.1192262425931325,1.1357063298294037,366.7,0.9579,True,0.6933007213145157,0.6968022008617255,0.7867528017188048,0.7878201911243536,12,1.0729786591356019,1.0743869100206676,1.1321778919085612,1.1357063298294037,-1.0729786591356019
episode_0005,sim,superseded,right,shoulder_yaw,41,1.9619068802505482,1.9700286918836294,2.139372863986871,2.1518455407564687,366.7,0.9608,True,1.9107281335326263,1.9111472071643854,1.9748374715808832,1.9979246997046332,26,1.8732370305443289,1.8808863151147337,2.127344311309521,2.1518455407564687,1.8732370305443289
episode_0005,sim,superseded,right,elbow,41,2.8734352990894276,2.8915952469140827,3.4131692137651104,3.4361790613201757,266.7,0.9788,False,2.8449246649386075,2.8520438097903664,3.068598650074226,3.072069993501497,0,,,,,
episode_0005,sim,superseded,right,wrist_roll,41,1.2613376450158857,1.278650754639854,1.4890516486970284,1.496078766483521,300.0,0.9068,False,1.380203486841591,1.3813122299622942,1.4500227303870878,1.4560744896618836,25,1.3861657925246536,1.388999035859432,1.4913854166338893,1.496078766483521,-1.3861657925246536
episode_0006,sim,superseded,left,shoulder_pitch,2731,9.107757876200179,10.506936861367583,20.094958073519905,32.2596893077947,566.7,0.9416,False,8.726721788856189,9.789522630584775,18.139135453685363,29.73579878795836,290,7.7834367795646235,7.926656908151601,10.519782315199347,11.46102051255874,7.7834367795646235
episode_0006,sim,superseded,left,shoulder_roll,2731,4.790968482328712,7.062108898060634,14.171665335316757,38.275834997163045,600.0,0.9864,False,2.576428494537547,3.6558592695874537,8.165817120980313,16.091884933835658,375,0.6774162063989415,0.8686498826273399,2.037201661871554,2.6710620781410697,-0.08959721997090597
episode_0006,sim,superseded,left,shoulder_yaw,2731,5.300354747033106,7.89251368718551,14.495229197960615,35.654517548253054,500.0,0.9131,False,4.264826038402024,6.957819841933662,11.703413206965843,36.25214714779813,312,2.8827540350328227,3.21228024684685,4.687432827524795,4.956195465424644,-2.567751261812531
episode_0006,sim,superseded,left,elbow,2731,8.205270782880296,11.812756992518585,31.351138838798605,38.22797214537932,433.3,0.8483,False,7.624308569792508,11.350223218874381,32.497768512452524,40.31854961634765,166,6.522376636615943,10.460343450349198,32.94364882057859,35.35780168129481,6.522376636615943
episode_0006,sim,superseded,left,wrist_roll,2731,9.02917156652522,14.975999249475764,30.058883165850794,94.48104774890116,866.7,0.9536,False,6.184653057839236,11.621219612023568,26.718452841322375,62.14944852278369,154,2.356153598359453,2.4137184204918816,3.1230469854488656,3.187300845854722,2.356153598359453
episode_0006,sim,superseded,right,shoulder_pitch,2731,8.240367013512138,9.931867316077247,19.901763113381573,24.370403347914298,466.7,0.9416,False,7.834003790928138,9.287928869596946,18.073962334087053,21.878943747515578,434,3.6292931136732967,4.292282716971028,6.208409307789416,14.432422224999671,3.6292931136732967
episode_0006,sim,superseded,right,shoulder_roll,2731,4.556117571948675,6.466257353811741,13.31214135744115,30.591205846968514,566.7,0.9879,False,3.0574555979392253,4.051753192502069,8.0244472132527,16.05320143668498,467,1.175805221084616,1.3140554236422453,2.0714503996694913,2.4922108309543898,-1.1166895121730511
episode_0006,sim,superseded,right,shoulder_yaw,2731,6.149717669166595,9.82887442696504,22.33432819192178,45.48408362466439,700.0,0.9303,False,4.089586330204863,7.583265203543096,17.738115515532098,39.40441424502272,557,1.0187588895336945,1.8182919672053564,2.2200698748672227,33.51162028923416,-0.48895963977063844
episode_0006,sim,superseded,right,elbow,2731,6.7983875267397895,9.482034608378772,19.955526179677786,45.71484104006207,566.7,0.9813,False,5.391424927913743,6.700549348728849,12.711063801471632,19.43766794854488,227,4.604678406839328,5.897633704791787,11.757694678104942,13.460064078157753,4.570332583109985
episode_0006,sim,superseded,right,wrist_roll,2731,8.200132975992611,12.353185334397322,28.660667666132767,73.49067585350504,500.0,0.9793,False,5.749437193436881,8.307137547643674,17.816671593445694,41.345857471576025,311,3.5496838852865666,3.60864503627583,4.33357132562119,4.686048871310163,-3.474107102891936
episode_0007,sim,superseded,left,shoulder_pitch,45,10.220501949044882,10.220502123326106,10.222705234077626,10.222749780390075,500.0,0.4466,True,10.22075585634816,10.220756016769915,10.222695854007446,10.222710038954858,30,10.220742207222576,10.220742373857405,10.222730863953561,10.222749780390075,10.220742207222576
episode_0007,sim,superseded,left,shoulder_roll,45,3.459157178072373,3.4591727393528258,3.475405176371046,3.476632756052523,500.0,0.9307,True,3.4650265662990143,3.46503458820119,3.4756153053053884,3.476626645769577,30,3.465024122919791,3.4650321583297017,3.475621008737548,3.476632756052523,-3.465024122919791
episode_0007,sim,superseded,left,shoulder_yaw,45,2.28783510392423,2.287838474114354,2.295295129878528,2.2961867826854956,0.0,0.7947,False,2.28783510392423,2.287838474114354,2.295295129878528,2.2961867826854956,30,2.2895453079682255,2.2895483944507613,2.295447206277373,2.2961867826854956,-2.2895453079682255
episode_0007,sim,superseded,left,elbow,45,2.7274333558814696,2.7274396263882843,2.7367710214903695,2.737521680810957,0.0,0.0065,False,2.7274333558814696,2.7274396263882843,2.7367710214903695,2.737521680810957,30,2.7306962629350653,2.7306996922557185,2.736900687029717,2.737521680810957,2.7306962629350653
episode_0007,sim,superseded,left,wrist_roll,45,1.358280923026744,1.358283418905615,1.362651145194785,1.3630437580302228,500.0,0.9881,True,1.3601089069192278,1.360110157107006,1.3628545336235827,1.363132937601165,30,1.359682535326109,1.3596840828957195,1.3627183373234217,1.3630437580302228,1.359682535326109
episode_0007,sim,superseded,right,shoulder_pitch,45,10.218367862475494,10.218367999837195,10.22033280822184,10.22035169654204,500.0,-0.0236,True,10.218541094226929,10.218541229076285,10.220316180600127,10.220328197816386,30,10.218515446705613,10.218515586778192,10.22034319679795,10.22035169654204,10.218515446705613
episode_0007,sim,superseded,right,shoulder_roll,45,3.465784514418324,3.465798859645526,3.4810072782863553,3.4820855966441906,500.0,0.8671,True,3.4715064945230485,3.4715133830877845,3.4811897898278845,3.482077678508195,30,3.4715065360894837,3.4715134365633733,3.481197525017456,3.4820855966441906,3.4715065360894837
episode_0007,sim,superseded,right,shoulder_yaw,45,2.3544254627235985,2.3544294987246066,2.3624002754495734,2.3632787310710626,0.0,0.9154,False,2.3544254627235985,2.3544294987246066,2.3624002754495734,2.3632787310710626,30,2.3565056118028607,2.3565088890334693,2.362548928512794,2.3632787310710626,2.3565056118028607
episode_0007,sim,superseded,right,elbow,45,2.737467528921401,2.7374740007035947,2.746733323530452,2.7474224271021512,0.0,0.554,False,2.737467528921401,2.7374740007035947,2.746733323530452,2.7474224271021512,30,2.740845556701116,2.74084884471598,2.746856142312865,2.7474224271021512,2.740845556701116
episode_0007,sim,superseded,right,wrist_roll,45,1.3918229781066178,1.391825514376806,1.396144506848343,1.3965121768791633,500.0,0.99,True,1.3936211270992893,1.3936222932311688,1.3962347872473668,1.3964992603693815,30,1.3932878328236178,1.393289286223114,1.396207628964028,1.3965121768791633,-1.3932878328236178
episode_0008,sim,superseded,left,shoulder_pitch,39,0.5304370948707905,0.5310423547992336,0.5749405059712874,0.5816133111904449,0.0,0.9994,False,0.5304370948707905,0.5310423547992336,0.5749405059712874,0.5816133111904449,24,0.5132787261431586,0.5134186856800612,0.5319937108261108,0.5358378282383356,-0.5132787261431586
episode_0008,sim,superseded,left,shoulder_roll,39,0.2757605161586652,0.2757863087690726,0.28152403827645606,0.2820993564887226,0.0,0.9993,False,0.2757605161586652,0.2757863087690726,0.28152403827645606,0.2820993564887226,24,0.2782381822131319,0.2782504170015729,0.28152403827645606,0.2820993564887226,0.2782381822131319
episode_0008,sim,superseded,left,shoulder_yaw,39,0.4090487397657033,0.40909651198578817,0.41886457517838505,0.41985601816144325,0.0,0.998,False,0.4090487397657033,0.40909651198578817,0.41886457517838505,0.41985601816144325,24,0.4131007629341128,0.4131245970892967,0.41886457517838505,0.41985601816144325,0.4131007629341128
episode_0008,sim,superseded,left,elbow,39,1.2178477546284159,1.2180617911675484,1.2573852277963649,1.2630753923669058,0.0,0.9997,False,1.2178477546284159,1.2180617911675484,1.2573852277963649,1.2630753923669058,24,1.2023766538060165,1.2024278283288221,1.2197480087550208,1.2232201839470793,1.2023766538060165
episode_0008,sim,superseded,left,wrist_roll,39,2.525926062368211,2.5265059902560325,2.605157555332332,2.6117902017616075,0.0,1.0,False,2.525926062368211,2.5265059902560325,2.605157555332332,2.6117902017616075,24,2.5622337270742226,2.5624431654773185,2.605157555332332,2.6117902017616075,2.5622337270742226
episode_0008,sim,superseded,right,shoulder_pitch,39,0.37648712478943597,0.37726634475144105,0.42082163619245455,0.42825954856650483,0.0,1.0,False,0.37648712478943597,0.37726634475144105,0.42082163619245455,0.42825954856650483,24,0.3598978853559986,0.36002487910433584,0.376084223030567,0.3800469218078497,-0.3598978853559986
episode_0008,sim,superseded,right,shoulder_roll,39,0.03332969796492675,0.03398647983183439,0.04366909018951087,0.04458663793121581,300.0,0.9874,True,0.03781946949237954,0.03806580953843455,0.04395494151148188,0.0448000597146041,24,0.03771596460043361,0.037970706748421956,0.04366909018951087,0.04458663793121581,0.03771596460043361
episode_0008,sim,superseded,right,shoulder_yaw,39,0.060527954735570294,0.06174611104007302,0.08011644918419884,0.08249510394811832,0.0,0.7438,False,0.060527954735570294,0.06174611104007302,0.08011644918419884,0.08249510394811832,24,0.05226801442240684,0.05269450647539188,0.06264750113904771,0.06456522374910367,-0.05226801442240684
episode_0008,sim,superseded,right,elbow,39,1.1806709414607524,1.1808167268169671,1.2152338519616122,1.2213148500066922,0.0,0.9999,False,1.1806709414607524,1.1808167268169671,1.2152338519616122,1.2213148500066922,24,1.16801347857162,1.1680342196760158,1.1799137090278897,1.182952216639432,1.16801347857162
episode_0008,sim,superseded,right,wrist_roll,39,1.3997357791319536,1.3997379768236948,1.4027922871010667,1.4027930548007235,0.0,0.8944,False,1.3997357791319536,1.3997379768236948,1.4027922871010667,1.4027930548007235,24,1.4003492233622417,1.4003508625512948,1.4027922871010667,1.4027930548007235,-1.4003492233622417
episode_0009,sim,superseded,left,shoulder_pitch,36,0.36117068182330786,0.3611707228448303,0.36134829071327257,0.3613593555197703,0.0,0.9212,False,0.36117068182330786,0.3611707228448303,0.36134829071327257,0.3613593555197703,21,0.3610821753769204,0.36108221845352323,0.36135726676203817,0.3613593555197703,-0.3610821753769204
episode_0009,sim,superseded,left,shoulder_roll,36,0.2931000258547273,0.2931145068922128,0.29779241309307525,0.2984539930030947,0.0,0.9977,False,0.2931000258547273,0.2931145068922128,0.29779241309307525,0.2984539930030947,21,0.29101476717417507,0.29101936810039586,0.2934572097471193,0.2934572097471193,0.29101476717417507
episode_0009,sim,superseded,left,shoulder_yaw,36,0.44136715083802014,0.4413672748492519,0.44184559992524663,0.44202585340600553,0.0,0.9919,False,0.44136715083802014,0.4413672748492519,0.44184559992524663,0.44202585340600553,21,0.44156988631187605,0.4415699421211578,0.44194160988644793,0.44202585340600553,0.44156988631187605
episode_0009,sim,superseded,left,elbow,36,1.068636383425821,1.0686363905661778,1.068799839610545,1.068802275678797,0.0,0.8602,False,1.068636383425821,1.0686363905661778,1.068799839610545,1.068802275678797,21,1.068598743094012,1.0685987524496317,1.068799839610545,1.068802275678797,1.068598743094012
episode_0009,sim,superseded,left,wrist_roll,36,2.826360604090258,2.8263623361049137,2.829507741256835,2.8300275489298388,0.0,0.9973,False,2.826360604090258,2.8263623361049137,2.829507741256835,2.8300275489298388,21,2.8286791632543546,2.8286792959453715,2.829765100200798,2.8300275489298388,2.8286791632543546
episode_0009,sim,superseded,right,shoulder_pitch,36,0.2992193025225409,0.2992196408977237,0.29991500749050104,0.3000280266164985,0.0,0.9948,False,0.2992193025225409,0.2992196408977237,0.29991500749050104,0.3000280266164985,21,0.29889587545712615,0.29889599188177224,0.29931279598904936,0.29931279598904936,-0.29889587545712615
